t,rss,heapTotal,heapUsed,external,arrayBuffers
1783623.987035,63401984,16736256,10968592,2297163,66033
1784625.436125,63401984,16736256,11029608,2297323,66193
1785626.710483,63533056,16736256,11090768,2297483,66353
1786628.337397,63533056,16736256,11151784,2297643,66513
1787630.497353,63664128,16736256,11212976,2297803,66673
1788632.631081,63664128,16736256,11273992,2297963,66833
1789634.403698,63795200,16736256,11335152,2298123,66993
1790636.224406,63795200,16736256,11396168,2298283,67153
1791636.784386,63926272,16736256,11457352,2298443,67313
1792637.813899,63926272,16736256,11518368,2298603,67473
1793639.293663,64057344,16736256,11579528,2298763,67633
1794640.283416,64057344,16736256,11634704,2298907,67777
1795641.120712,64188416,16736256,11703272,2299067,67937
1796642.489887,64188416,16736256,11764288,2299227,68097
1797644.675736,64319488,16736256,11825448,2299387,68257
1798645.753451,64319488,16736256,12045344,2299547,68417
1799646.965676,63451136,16736256,11151048,2297165,66035
1800647.940681,63451136,16736256,11212064,2297325,66195
1801649.697664,63451136,16736256,11273224,2297485,66355
1802650.513895,63582208,16736256,11334240,2297645,66515
1803651.800381,63582208,16736256,11395424,2297805,66675
1804653.237554,63713280,16736256,11456440,2297965,66835
1805654.32965,63713280,16736256,11511912,2298109,66979
1806656.598455,63844352,16736256,11811856,2298269,67139
1807658.223736,63975424,16736256,11873104,2298429,67299
1808659.138022,63975424,16736256,11934120,2298589,67459
1809660.170593,64106496,16736256,11995280,2298749,67619
1810661.647102,64106496,16736256,12056296,2298909,67779
1811663.103827,64237568,16736256,12117456,2299069,67939
1812664.626118,63393792,16736256,11367296,2297129,65999
1813666.062812,63524864,16736256,11428456,2297289,66159
1814667.543646,63524864,16736256,11489472,2297449,66319
1815669.551769,63655936,16736256,11550632,2297609,66479
1816670.828186,63655936,16736256,11611656,2297769,66639
1817672.150341,63787008,16736256,11667128,2297913,66783
1818673.551094,63787008,16736256,11728088,2298073,66943
1819675.336839,63787008,16736256,11789248,2298233,67103
1820677.011951,63918080,16736256,11850264,2298393,67263
1821677.98238,63918080,16736256,11911440,2298553,67423
1822678.956044,64049152,16736256,11972456,2298713,67583
1823680.313148,64049152,16736256,12033616,2298873,67743
1824681.615669,64180224,16736256,12094632,2299033,67903
1825683.133047,64180224,16736256,12155792,2299193,68063
1826683.621463,63479808,16736256,11422072,2297193,66063
1827685.530396,63479808,16736256,11483232,2297353,66223
1828686.334014,63610880,16736256,11544248,2297513,66383
1829687.711422,63610880,16736256,11599720,2297657,66527
1830689.635876,63741952,16736256,11660800,2297817,66687
1831691.321523,63741952,16736256,11721960,2297977,66847
1832692.026899,63741952,16736256,11782976,2298137,67007
1833693.330756,63873024,16736256,11971512,2298297,67167
1834695.244177,63873024,16736256,12032544,2298457,67327
1835696.587197,64004096,16736256,12093704,2298617,67487
1836697.647501,64004096,16736256,12154944,2306969,75839
1837699.12138,64135168,16736256,12216104,2307129,75999
1838700.593541,64135168,16736256,12277232,2307289,76159
1839701.853326,63422464,16736256,11550088,2305325,74195
1840702.531275,63422464,16736256,11611104,2305485,74355
1841704.006797,63553536,16736256,11672264,2305645,74515
1842705.154054,63553536,16736256,11727592,2305789,74659
1843706.571075,63684608,16736256,11788776,2305949,74819
1844708.004001,63684608,16736256,11849792,2306109,74979
1845708.961557,63815680,16736256,11910952,2306269,75139
1846710.563495,63815680,16736256,12129224,2306429,75299
1847711.943547,63946752,16736256,12190384,2306589,75459
1848713.112266,63946752,16736256,12251400,2306749,75619
1849713.806587,63946752,16736256,12312560,2306909,75779
1850715.124268,64077824,16736256,12373576,2307069,75939
1851716.625039,64077824,16736256,12434768,2307229,76099
1852718.089471,63377408,16736256,11708224,2307389,74163
1853718.642035,63508480,16736256,11769384,2305453,74323
1854720.614445,63508480,16736256,11824712,2305597,74467
